DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2009-05-08 13:15:00,119.64,20090900,120.37,20090600,119.64,20090900
2009-05-08 13:30:00,119.75,20090900,120.41,20090600,119.75,20090900
2009-05-08 13:45:00,,20090900,120.43,20090600,,20090900
2009-05-08 14:00:00,119.9,20090900,120.49,20090600,119.9,20090900
2009-05-08 14:15:00,119.81,20090900,120.34,20090600,119.81,20090900
2009-05-08 14:30:00,119.76,20090900,120.34,20090600,119.76,20090900
2009-05-08 14:45:00,119.64,20090900,120.29,20090600,119.64,20090900
2009-05-08 15:00:00,,20090900,120.29,20090600,,20090900
2009-05-08 15:15:00,119.77,20090900,120.34,20090600,119.77,20090900
2009-05-08 15:30:00,119.86,20090900,120.46,20090600,119.86,20090900
2009-05-08 15:45:00,119.9,20090900,120.5,20090600,119.9,20090900
2009-05-08 16:00:00,119.85,20090900,120.31,20090600,119.85,20090900
2009-05-08 16:15:00,,20090900,120.32,20090600,,20090900
2009-05-08 16:30:00,,20090900,120.32,20090600,,20090900
2009-05-08 16:45:00,,20090900,120.33,20090600,,20090900
2009-05-08 17:00:00,119.71,20090900,120.27,20090600,119.71,20090900
2009-05-08 17:15:00,,20090900,120.22,20090600,,20090900
2009-05-08 17:30:00,,20090900,120.15,20090600,,20090900
2009-05-08 17:45:00,119.6,20090900,120.19,20090600,119.6,20090900
2009-05-08 18:00:00,,20090900,120.2,20090600,,20090900
2009-05-08 18:15:00,,20090900,120.2,20090600,,20090900
2009-05-08 18:30:00,,20090900,120.21,20090600,,20090900
2009-05-08 18:45:00,,20090900,120.24,20090600,,20090900
2009-05-08 19:00:00,,20090900,120.25,20090600,,20090900
2009-05-08 19:15:00,,20090900,120.23,20090600,,20090900
2009-05-08 19:30:00,,20090900,120.22,20090600,,20090900
2009-05-08 19:45:00,119.6,20090900,120.23,20090600,119.6,20090900
2009-05-08 20:00:00,,20090900,120.24,20090600,,20090900
2009-05-08 20:15:00,,20090900,120.22,20090600,,20090900
2009-05-08 20:30:00,,20090900,120.22,20090600,,20090900
2009-05-08 20:45:00,,20090900,120.24,20090600,,20090900
2009-05-08 21:00:00,,20090900,120.27,20090600,,20090900
2009-05-11 07:00:00,119.85,20090900,120.46,20090600,119.85,20090900
2009-05-11 07:15:00,119.81,20090900,120.41,20090600,119.81,20090900
2009-05-11 07:30:00,,20090900,120.46,20090600,,20090900
2009-05-11 07:45:00,119.86,20090900,120.52,20090600,119.86,20090900
2009-05-11 08:00:00,,20090900,120.45,20090600,,20090900
2009-05-11 08:15:00,,20090900,120.57,20090600,,20090900
2009-05-11 08:30:00,,20090900,120.64,20090600,,20090900
2009-05-11 08:45:00,120.1,20090900,120.67,20090600,120.1,20090900
2009-05-11 09:00:00,120.1,20090900,120.69,20090600,120.1,20090900
2009-05-11 09:15:00,,20090900,120.63,20090600,,20090900
2009-05-11 09:30:00,,20090900,120.65,20090600,,20090900
2009-05-11 09:45:00,,20090900,120.59,20090600,,20090900
2009-05-11 10:00:00,,20090900,120.61,20090600,,20090900
2009-05-11 10:15:00,,20090900,120.58,20090600,,20090900
2009-05-11 10:30:00,,20090900,120.65,20090600,,20090900
2009-05-11 10:45:00,,20090900,120.64,20090600,,20090900
2009-05-11 11:00:00,,20090900,120.64,20090600,,20090900
2009-05-11 11:15:00,,20090900,120.68,20090600,,20090900
2009-05-11 11:30:00,,20090900,120.62,20090600,,20090900
2009-05-11 11:45:00,120.04,20090900,120.66,20090600,120.04,20090900
2009-05-11 12:00:00,120.08,20090900,120.7,20090600,120.08,20090900
2009-05-11 12:15:00,,20090900,120.68,20090600,,20090900
2009-05-11 12:30:00,,20090900,120.63,20090600,,20090900
2009-05-11 12:45:00,,20090900,120.64,20090600,,20090900
2009-05-11 13:00:00,,20090900,120.73,20090600,,20090900
2009-05-11 13:15:00,120.29,20090900,120.86,20090600,120.29,20090900
2009-05-11 13:30:00,,20090900,120.87,20090600,,20090900
2009-05-11 13:45:00,,20090900,120.83,20090600,,20090900
2009-05-11 14:00:00,,20090900,120.81,20090600,,20090900
2009-05-11 14:15:00,,20090900,120.8,20090600,,20090900
2009-05-11 14:30:00,120.31,20090900,120.87,20090600,120.31,20090900
2009-05-11 14:45:00,120.33,20090900,120.92,20090600,120.33,20090900
2009-05-11 15:00:00,120.25,20090900,120.81,20090600,120.25,20090900
2009-05-11 15:15:00,120.18,20090900,120.77,20090600,120.18,20090900
2009-05-11 15:30:00,,20090900,120.81,20090600,,20090900
2009-05-11 15:45:00,120.35,20090900,120.86,20090600,120.35,20090900
2009-05-11 16:00:00,,20090900,120.89,20090600,,20090900
2009-05-11 16:15:00,,20090900,120.9,20090600,,20090900
2009-05-11 16:30:00,,20090900,120.85,20090600,,20090900
2009-05-11 16:45:00,,20090900,120.91,20090600,,20090900
2009-05-11 17:00:00,,20090900,120.87,20090600,,20090900
2009-05-11 17:15:00,,20090900,120.87,20090600,,20090900
2009-05-11 17:30:00,,20090900,120.86,20090600,,20090900
2009-05-11 17:45:00,,20090900,120.94,20090600,,20090900
2009-05-11 18:00:00,,20090900,120.92,20090600,,20090900
2009-05-11 18:15:00,,20090900,120.97,20090600,,20090900
2009-05-11 18:30:00,,20090900,120.97,20090600,,20090900
2009-05-11 18:45:00,120.41,20090900,120.97,20090600,120.41,20090900
2009-05-11 19:00:00,,20090900,120.98,20090600,,20090900
2009-05-11 19:15:00,,20090900,120.99,20090600,,20090900
2009-05-11 19:30:00,,20090900,120.97,20090600,,20090900
2009-05-11 19:45:00,,20090900,120.97,20090600,,20090900
2009-05-11 20:00:00,,20090900,120.98,20090600,,20090900
2009-05-11 20:15:00,,20090900,120.99,20090600,,20090900
2009-05-11 20:30:00,,20090900,120.99,20090600,,20090900
2009-05-11 20:45:00,,20090900,121.0,20090600,,20090900
2009-05-11 21:00:00,,20090900,121.0,20090600,,20090900
2009-05-12 07:00:00,120.3,20090900,120.88,20090600,120.3,20090900
2009-05-12 07:15:00,,20090900,120.89,20090600,,20090900
2009-05-12 07:30:00,,20090900,120.85,20090600,,20090900
2009-05-12 07:45:00,,20090900,120.84,20090600,,20090900
2009-05-12 08:00:00,,20090900,120.79,20090600,,20090900
2009-05-12 08:15:00,,20090900,120.78,20090600,,20090900
2009-05-12 08:30:00,120.11,20090900,120.71,20090600,120.11,20090900
2009-05-12 08:45:00,120.09,20090900,120.68,20090600,120.09,20090900
2009-05-12 09:00:00,120.1,20090900,120.66,20090600,120.1,20090900
2009-05-12 09:15:00,,20090900,120.63,20090600,,20090900
2009-05-12 09:30:00,120.03,20090900,120.71,20090600,120.03,20090900
2009-05-12 09:45:00,120.11,20090900,120.72,20090600,120.11,20090900
2009-05-12 10:00:00,,20090900,120.61,20090600,,20090900
2009-05-12 10:15:00,,20090900,120.65,20090600,,20090900
2009-05-12 10:30:00,120.11,20090900,120.66,20090600,120.11,20090900
2009-05-12 10:45:00,,20090900,120.65,20090600,,20090900
2009-05-12 11:00:00,120.18,20090900,120.77,20090600,120.18,20090900
2009-05-12 11:15:00,120.12,20090900,120.76,20090600,120.12,20090900
2009-05-12 11:30:00,,20090900,120.79,20090600,,20090900
2009-05-12 11:45:00,,20090900,120.79,20090600,,20090900
2009-05-12 12:00:00,,20090900,120.76,20090600,,20090900
2009-05-12 12:15:00,,20090900,120.82,20090600,,20090900
2009-05-12 12:30:00,120.2,20090900,120.74,20090600,120.2,20090900
2009-05-12 12:45:00,,20090900,120.77,20090600,,20090900
2009-05-12 13:00:00,,20090900,120.7,20090600,,20090900
2009-05-12 13:15:00,,20090900,120.69,20090600,,20090900
2009-05-12 13:30:00,,20090900,120.66,20090600,,20090900
2009-05-12 13:45:00,,20090900,120.63,20090600,,20090900
2009-05-12 14:00:00,,20090900,120.66,20090600,,20090900
2009-05-12 14:15:00,,20090900,120.73,20090600,,20090900
2009-05-12 14:30:00,,20090900,120.77,20090600,,20090900
2009-05-12 14:45:00,120.1,20090900,120.7,20090600,120.1,20090900
2009-05-12 15:00:00,120.22,20090900,120.81,20090600,120.22,20090900
2009-05-12 15:15:00,,20090900,120.8,20090600,,20090900
2009-05-12 15:30:00,,20090900,120.8,20090600,,20090900
2009-05-12 15:45:00,,20090900,120.67,20090600,,20090900
2009-05-12 16:00:00,120.07,20090900,120.6,20090600,120.07,20090900
2009-05-12 16:15:00,,20090900,120.66,20090600,,20090900
2009-05-12 16:30:00,,20090900,120.63,20090600,,20090900
2009-05-12 16:45:00,,20090900,120.66,20090600,,20090900
2009-05-12 17:00:00,,20090900,120.74,20090600,,20090900
2009-05-12 17:15:00,,20090900,120.74,20090600,,20090900
2009-05-12 17:30:00,,20090900,120.78,20090600,,20090900
2009-05-12 17:45:00,,20090900,120.74,20090600,,20090900
2009-05-12 18:00:00,,20090900,120.71,20090600,,20090900
2009-05-12 18:15:00,,20090900,120.7,20090600,,20090900
2009-05-12 18:30:00,,20090900,120.75,20090600,,20090900
2009-05-12 18:45:00,120.14,20090900,120.86,20090600,120.14,20090900
2009-05-12 19:00:00,,20090900,120.85,20090600,,20090900
2009-05-12 19:15:00,,20090900,120.84,20090600,,20090900
2009-05-12 19:30:00,,20090900,120.79,20090600,,20090900
2009-05-12 19:45:00,,20090900,120.8,20090600,,20090900
2009-05-12 20:00:00,,20090900,120.75,20090600,,20090900
2009-05-12 20:15:00,,20090900,120.73,20090600,,20090900
2009-05-12 20:30:00,,20090900,120.72,20090600,,20090900
2009-05-12 20:45:00,,20090900,120.74,20090600,,20090900
2009-05-12 21:00:00,,20090900,120.72,20090600,,20090900
2009-05-13 07:00:00,,20090900,120.55,20090600,,20090900
2009-05-13 07:15:00,119.93,20090900,120.53,20090600,119.93,20090900
2009-05-13 07:30:00,,20090900,120.6,20090600,,20090900
2009-05-13 07:45:00,120.03,20090900,120.66,20090600,120.03,20090900
2009-05-13 08:00:00,,20090900,120.65,20090600,,20090900
2009-05-13 08:15:00,,20090900,120.7,20090600,,20090900
2009-05-13 08:30:00,120.09,20090900,120.7,20090600,120.09,20090900
2009-05-13 08:45:00,120.06,20090900,120.71,20090600,120.06,20090900
2009-05-13 09:00:00,120.17,20090900,120.76,20090600,120.17,20090900
2009-05-13 09:15:00,,20090900,120.78,20090600,,20090900
2009-05-13 09:30:00,,20090900,120.67,20090600,,20090900
2009-05-13 09:45:00,,20090900,120.71,20090600,,20090900
2009-05-13 10:00:00,,20090900,120.75,20090600,,20090900
2009-05-13 10:15:00,120.2,20090900,120.84,20090600,120.2,20090900
2009-05-13 10:30:00,,20090900,120.91,20090600,,20090900
2009-05-13 10:45:00,,20090900,120.88,20090600,,20090900
2009-05-13 11:00:00,120.3,20090900,120.87,20090600,120.3,20090900
2009-05-13 11:15:00,,20090900,120.82,20090600,,20090900
2009-05-13 11:30:00,,20090900,120.9,20090600,,20090900
2009-05-13 11:45:00,120.32,20090900,120.92,20090600,120.32,20090900
2009-05-13 12:00:00,,20090900,120.96,20090600,,20090900
2009-05-13 12:15:00,,20090900,120.97,20090600,,20090900
2009-05-13 12:30:00,,20090900,121.07,20090600,,20090900
2009-05-13 12:45:00,,20090900,121.15,20090600,,20090900
2009-05-13 13:00:00,120.51,20090900,121.13,20090600,120.51,20090900
2009-05-13 13:15:00,,20090900,121.24,20090600,,20090900
2009-05-13 13:30:00,,20090900,121.26,20090600,,20090900
2009-05-13 13:45:00,,20090900,121.18,20090600,,20090900
2009-05-13 14:00:00,,20090900,121.25,20090600,,20090900
2009-05-13 14:15:00,120.67,20090900,121.28,20090600,120.67,20090900
2009-05-13 14:30:00,120.7,20090900,121.36,20090600,120.7,20090900
2009-05-13 14:45:00,120.76,20090900,121.38,20090600,120.76,20090900
2009-05-13 15:00:00,120.76,20090900,121.34,20090600,120.76,20090900
2009-05-13 15:15:00,120.74,20090900,121.37,20090600,120.74,20090900
2009-05-13 15:30:00,120.82,20090900,121.45,20090600,120.82,20090900
2009-05-13 15:45:00,,20090900,121.48,20090600,,20090900
2009-05-13 16:00:00,,20090900,121.34,20090600,,20090900
2009-05-13 16:15:00,,20090900,121.39,20090600,,20090900
2009-05-13 16:30:00,,20090900,121.38,20090600,,20090900
2009-05-13 16:45:00,,20090900,121.35,20090600,,20090900
2009-05-13 17:00:00,,20090900,121.26,20090600,,20090900
2009-05-13 17:15:00,,20090900,121.26,20090600,,20090900
2009-05-13 17:30:00,,20090900,121.26,20090600,,20090900
2009-05-13 17:45:00,,20090900,121.32,20090600,,20090900
2009-05-13 18:00:00,,20090900,121.28,20090600,,20090900
2009-05-13 18:15:00,,20090900,121.27,20090600,,20090900
2009-05-13 18:30:00,,20090900,121.28,20090600,,20090900
2009-05-13 18:45:00,,20090900,121.25,20090600,,20090900
2009-05-13 19:00:00,,20090900,121.24,20090600,,20090900
2009-05-13 19:15:00,,20090900,121.31,20090600,,20090900
2009-05-13 19:30:00,,20090900,121.3,20090600,,20090900
2009-05-13 19:45:00,120.72,20090900,121.27,20090600,120.72,20090900
2009-05-13 20:00:00,,20090900,121.3,20090600,,20090900
2009-05-13 20:15:00,,20090900,121.28,20090600,,20090900
2009-05-13 20:30:00,,20090900,121.28,20090600,,20090900
2009-05-13 20:45:00,,20090900,121.24,20090600,,20090900
2009-05-13 21:00:00,,20090900,121.23,20090600,,20090900
2009-05-14 07:00:00,120.66,20090900,121.23,20090600,120.66,20090900
2009-05-14 07:15:00,120.61,20090900,121.19,20090600,120.61,20090900
2009-05-14 07:30:00,,20090900,121.25,20090600,,20090900
2009-05-14 07:45:00,,20090900,121.31,20090600,,20090900
2009-05-14 08:00:00,,20090900,121.44,20090600,,20090900
2009-05-14 08:15:00,,20090900,121.51,20090600,,20090900
2009-05-14 08:30:00,,20090900,121.42,20090600,,20090900
2009-05-14 08:45:00,,20090900,121.41,20090600,,20090900
2009-05-14 09:00:00,,20090900,121.36,20090600,,20090900
2009-05-14 09:15:00,120.76,20090900,121.37,20090600,120.76,20090900
2009-05-14 09:30:00,,20090900,121.39,20090600,,20090900
2009-05-14 09:45:00,120.73,20090900,121.36,20090600,120.73,20090900
2009-05-14 10:00:00,,20090900,121.42,20090600,,20090900
2009-05-14 10:15:00,,20090900,121.45,20090600,,20090900
2009-05-14 10:30:00,120.89,20090900,121.44,20090600,120.89,20090900
2009-05-14 10:45:00,,20090900,121.52,20090600,,20090900
2009-05-14 11:00:00,120.86,20090900,121.54,20090600,120.86,20090900
2009-05-14 11:15:00,121.0,20090900,121.67,20090600,121.0,20090900
2009-05-14 11:30:00,,20090900,121.66,20090600,,20090900
2009-05-14 11:45:00,,20090900,121.68,20090600,,20090900
2009-05-14 12:00:00,121.29,20090900,121.85,20090600,121.29,20090900
2009-05-14 12:15:00,121.23,20090900,121.81,20090600,121.23,20090900
2009-05-14 12:30:00,,20090900,121.78,20090600,,20090900
2009-05-14 12:45:00,,20090900,121.77,20090600,,20090900
2009-05-14 13:00:00,121.2,20090900,121.83,20090600,121.2,20090900
2009-05-14 13:15:00,121.29,20090900,121.92,20090600,121.29,20090900
2009-05-14 13:30:00,,20090900,121.8,20090600,,20090900
2009-05-14 13:45:00,121.18,20090900,121.83,20090600,121.18,20090900
2009-05-14 14:00:00,121.23,20090900,121.78,20090600,121.23,20090900
2009-05-14 14:15:00,121.12,20090900,121.69,20090600,121.12,20090900
2009-05-14 14:30:00,121.1,20090900,121.62,20090600,121.1,20090900
2009-05-14 14:45:00,,20090900,121.7,20090600,,20090900
2009-05-14 15:00:00,,20090900,121.7,20090600,,20090900
2009-05-14 15:15:00,121.11,20090900,121.74,20090600,121.11,20090900
2009-05-14 15:30:00,,20090900,121.77,20090600,,20090900
2009-05-14 15:45:00,121.12,20090900,121.73,20090600,121.12,20090900
2009-05-14 16:00:00,121.09,20090900,121.7,20090600,121.09,20090900
2009-05-14 16:15:00,,20090900,121.72,20090600,,20090900
2009-05-14 16:30:00,121.08,20090900,121.64,20090600,121.08,20090900
2009-05-14 16:45:00,121.07,20090900,121.72,20090600,121.07,20090900
2009-05-14 17:00:00,121.16,20090900,121.71,20090600,121.16,20090900
2009-05-14 17:15:00,,20090900,121.68,20090600,,20090900
2009-05-14 17:30:00,,20090900,121.66,20090600,,20090900
2009-05-14 17:45:00,,20090900,121.63,20090600,,20090900
2009-05-14 18:00:00,,20090900,121.69,20090600,,20090900
2009-05-14 18:15:00,,20090900,121.69,20090600,,20090900
2009-05-14 18:30:00,,20090900,121.65,20090600,,20090900
2009-05-14 18:45:00,,20090900,121.71,20090600,,20090900
2009-05-14 19:00:00,,20090900,121.73,20090600,,20090900
2009-05-14 19:15:00,,20090900,121.7,20090600,,20090900
2009-05-14 19:30:00,,20090900,121.65,20090600,,20090900
2009-05-14 19:45:00,,20090900,121.61,20090600,,20090900
2009-05-14 20:00:00,,20090900,121.63,20090600,,20090900
2009-05-14 20:15:00,,20090900,121.67,20090600,,20090900
2009-05-14 20:30:00,,20090900,121.66,20090600,,20090900
2009-05-14 20:45:00,,20090900,121.58,20090600,,20090900
2009-05-14 21:00:00,,20090900,121.59,20090600,,20090900
2009-05-15 07:00:00,,20090900,121.74,20090600,,20090900
2009-05-15 07:15:00,,20090900,121.8,20090600,,20090900
2009-05-15 07:30:00,121.18,20090900,121.78,20090600,121.18,20090900
2009-05-15 07:45:00,,20090900,121.74,20090600,,20090900
2009-05-15 08:00:00,121.2,20090900,121.9,20090600,121.2,20090900
2009-05-15 08:15:00,,20090900,122.0,20090600,,20090900
2009-05-15 08:30:00,121.33,20090900,121.94,20090600,121.33,20090900
2009-05-15 08:45:00,,20090900,122.01,20090600,,20090900
2009-05-15 09:00:00,121.4,20090900,121.93,20090600,121.4,20090900
2009-05-15 09:15:00,,20090900,121.98,20090600,,20090900
2009-05-15 09:30:00,121.28,20090900,121.91,20090600,121.28,20090900
2009-05-15 09:45:00,121.3,20090900,121.94,20090600,121.3,20090900
2009-05-15 10:00:00,121.3,20090900,121.89,20090600,121.3,20090900
2009-05-15 10:15:00,,20090900,121.86,20090600,,20090900
2009-05-15 10:30:00,121.23,20090900,121.86,20090600,121.23,20090900
2009-05-15 10:45:00,121.25,20090900,121.88,20090600,121.25,20090900
2009-05-15 11:00:00,,20090900,121.86,20090600,,20090900
2009-05-15 11:15:00,,20090900,121.88,20090600,,20090900
2009-05-15 11:30:00,,20090900,121.75,20090600,,20090900
2009-05-15 11:45:00,,20090900,121.75,20090600,,20090900
2009-05-15 12:00:00,121.06,20090900,121.67,20090600,121.06,20090900
2009-05-15 12:15:00,,20090900,121.69,20090600,,20090900
2009-05-15 12:30:00,,20090900,121.72,20090600,,20090900
2009-05-15 12:45:00,121.12,20090900,121.77,20090600,121.12,20090900
2009-05-15 13:00:00,,20090900,121.73,20090600,,20090900
2009-05-15 13:15:00,121.09,20090900,121.61,20090600,121.09,20090900
2009-05-15 13:30:00,120.97,20090900,121.56,20090600,120.97,20090900
2009-05-15 13:45:00,120.96,20090900,121.46,20090600,120.96,20090900
2009-05-15 14:00:00,,20090900,121.34,20090600,,20090900
2009-05-15 14:15:00,120.73,20090900,121.28,20090600,120.73,20090900
2009-05-15 14:30:00,120.58,20090900,121.29,20090600,120.58,20090900
2009-05-15 14:45:00,120.63,20090900,121.32,20090600,120.63,20090900
2009-05-15 15:00:00,,20090900,121.35,20090600,,20090900
2009-05-15 15:15:00,,20090900,121.2,20090600,,20090900
2009-05-15 15:30:00,,20090900,121.14,20090600,,20090900
2009-05-15 15:45:00,,20090900,121.17,20090600,,20090900
2009-05-15 16:00:00,,20090900,121.09,20090600,,20090900
2009-05-15 16:15:00,120.52,20090900,121.16,20090600,120.52,20090900
2009-05-15 16:30:00,120.53,20090900,121.16,20090600,120.53,20090900
2009-05-15 16:45:00,,20090900,121.2,20090600,,20090900
2009-05-15 17:00:00,,20090900,121.2,20090600,,20090900
2009-05-15 17:15:00,,20090900,121.19,20090600,,20090900
2009-05-15 17:30:00,,20090900,121.19,20090600,,20090900
2009-05-15 17:45:00,,20090900,121.22,20090600,,20090900
2009-05-15 18:00:00,,20090900,121.19,20090600,,20090900
2009-05-15 18:15:00,,20090900,121.17,20090600,,20090900
2009-05-15 18:30:00,,20090900,121.18,20090600,,20090900
2009-05-15 18:45:00,,20090900,121.16,20090600,,20090900
2009-05-15 19:00:00,,20090900,121.17,20090600,,20090900
2009-05-15 19:15:00,,20090900,121.18,20090600,,20090900
2009-05-15 19:30:00,,20090900,121.2,20090600,,20090900
2009-05-15 19:45:00,,20090900,121.25,20090600,,20090900
2009-05-15 20:00:00,,20090900,121.23,20090600,,20090900
2009-05-15 20:15:00,,20090900,121.2,20090600,,20090900
2009-05-15 20:30:00,120.55,20090900,121.18,20090600,120.55,20090900
2009-05-15 20:45:00,,20090900,121.23,20090600,,20090900
2009-05-15 21:00:00,,20090900,121.23,20090600,,20090900
2009-05-18 07:00:00,,20090900,121.34,20090600,,20090900
2009-05-18 07:15:00,120.77,20090900,121.33,20090600,120.77,20090900
2009-05-18 07:30:00,,20090900,121.29,20090600,,20090900
2009-05-18 07:45:00,,20090900,121.34,20090600,,20090900
2009-05-18 08:00:00,,20090900,121.4,20090600,,20090900
2009-05-18 08:15:00,,20090900,121.46,20090600,,20090900
2009-05-18 08:30:00,120.8,20090900,121.4,20090600,120.8,20090900
2009-05-18 08:45:00,,20090900,121.42,20090600,,20090900
2009-05-18 09:00:00,,20090900,121.45,20090600,,20090900
2009-05-18 09:15:00,,20090900,121.53,20090600,,20090900
2009-05-18 09:30:00,,20090900,121.45,20090600,,20090900
2009-05-18 09:45:00,,20090900,121.46,20090600,,20090900
2009-05-18 10:00:00,,20090900,121.35,20090600,,20090900
2009-05-18 10:15:00,,20090900,121.35,20090600,,20090900
2009-05-18 10:30:00,120.72,20090900,121.34,20090600,120.72,20090900
2009-05-18 10:45:00,120.67,20090900,121.28,20090600,120.67,20090900
2009-05-18 11:00:00,120.64,20090900,121.34,20090600,120.64,20090900
2009-05-18 11:15:00,120.73,20090900,121.35,20090600,120.73,20090900
2009-05-18 11:30:00,,20090900,121.4,20090600,,20090900
2009-05-18 11:45:00,,20090900,121.46,20090600,,20090900
2009-05-18 12:00:00,,20090900,121.47,20090600,,20090900
2009-05-18 12:15:00,,20090900,121.44,20090600,,20090900
2009-05-18 12:30:00,,20090900,121.37,20090600,,20090900
2009-05-18 12:45:00,,20090900,121.43,20090600,,20090900
2009-05-18 13:00:00,120.83,20090900,121.46,20090600,120.83,20090900
2009-05-18 13:15:00,,20090900,121.48,20090600,,20090900
2009-05-18 13:30:00,,20090900,121.48,20090600,,20090900
2009-05-18 13:45:00,120.81,20090900,121.44,20090600,120.81,20090900
2009-05-18 14:00:00,120.84,20090900,121.47,20090600,120.84,20090900
2009-05-18 14:15:00,120.89,20090900,121.48,20090600,120.89,20090900
2009-05-18 14:30:00,,20090900,121.32,20090600,,20090900
2009-05-18 14:45:00,120.67,20090900,121.29,20090600,120.67,20090900
2009-05-18 15:00:00,120.69,20090900,121.35,20090600,120.69,20090900
2009-05-18 15:15:00,,20090900,121.22,20090600,,20090900
2009-05-18 15:30:00,120.66,20090900,121.28,20090600,120.66,20090900
2009-05-18 15:45:00,,20090900,121.35,20090600,,20090900
2009-05-18 16:00:00,,20090900,121.32,20090600,,20090900
2009-05-18 16:15:00,,20090900,121.27,20090600,,20090900
2009-05-18 16:30:00,,20090900,121.16,20090600,,20090900
2009-05-18 16:45:00,120.55,20090900,121.17,20090600,120.55,20090900
2009-05-18 17:00:00,,20090900,121.17,20090600,,20090900
2009-05-18 17:15:00,,20090900,121.13,20090600,,20090900
2009-05-18 17:30:00,120.54,20090900,121.12,20090600,120.54,20090900
2009-05-18 17:45:00,,20090900,121.13,20090600,,20090900
2009-05-18 18:00:00,,20090900,121.1,20090600,,20090900
2009-05-18 18:15:00,,20090900,121.11,20090600,,20090900
2009-05-18 18:30:00,,20090900,121.14,20090600,,20090900
2009-05-18 18:45:00,,20090900,121.11,20090600,,20090900
2009-05-18 19:00:00,,20090900,121.09,20090600,,20090900
2009-05-18 19:15:00,,20090900,121.12,20090600,,20090900
2009-05-18 19:30:00,,20090900,121.09,20090600,,20090900
2009-05-18 19:45:00,,20090900,121.07,20090600,,20090900
2009-05-18 20:00:00,,20090900,121.06,20090600,,20090900
2009-05-18 20:15:00,,20090900,121.06,20090600,,20090900
2009-05-18 20:30:00,120.43,20090900,121.03,20090600,120.43,20090900
2009-05-18 20:45:00,120.4,20090900,120.99,20090600,120.4,20090900
2009-05-18 21:00:00,,20090900,120.97,20090600,,20090900
2009-05-19 07:00:00,120.19,20090900,120.79,20090600,120.19,20090900
2009-05-19 07:15:00,119.99,20090900,120.65,20090600,119.99,20090900
2009-05-19 07:30:00,120.13,20090900,120.73,20090600,120.13,20090900
2009-05-19 07:45:00,,20090900,120.68,20090600,,20090900
2009-05-19 08:00:00,120.08,20090900,120.7,20090600,120.08,20090900
2009-05-19 08:15:00,119.97,20090900,120.58,20090600,119.97,20090900
2009-05-19 08:30:00,120.01,20090900,120.65,20090600,120.01,20090900
2009-05-19 08:45:00,120.05,20090900,120.68,20090600,120.05,20090900
2009-05-19 09:00:00,,20090900,120.68,20090600,,20090900
2009-05-19 09:15:00,120.07,20090900,120.7,20090600,120.07,20090900
2009-05-19 09:30:00,,20090900,120.71,20090600,,20090900
2009-05-19 09:45:00,119.91,20090900,120.61,20090600,119.91,20090900
2009-05-19 10:00:00,,20090900,120.7,20090600,,20090900
2009-05-19 10:15:00,120.05,20090900,120.73,20090600,120.05,20090900
2009-05-19 10:30:00,119.95,20090900,120.64,20090600,119.95,20090900
2009-05-19 10:45:00,119.93,20090900,120.62,20090600,119.93,20090900
2009-05-19 11:00:00,,20090900,120.66,20090600,,20090900
2009-05-19 11:15:00,119.85,20090900,120.46,20090600,119.85,20090900
2009-05-19 11:30:00,,20090900,120.53,20090600,,20090900
2009-05-19 11:45:00,119.75,20090900,120.42,20090600,119.75,20090900
2009-05-19 12:00:00,119.7,20090900,120.44,20090600,119.7,20090900
2009-05-19 12:15:00,,20090900,120.58,20090600,,20090900
2009-05-19 12:30:00,,20090900,120.56,20090600,,20090900
2009-05-19 12:45:00,,20090900,120.56,20090600,,20090900
2009-05-19 13:00:00,,20090900,120.58,20090600,,20090900
2009-05-19 13:15:00,119.97,20090900,120.68,20090600,119.97,20090900
2009-05-19 13:30:00,120.1,20090900,120.81,20090600,120.1,20090900
2009-05-19 13:45:00,120.06,20090900,120.77,20090600,120.06,20090900
2009-05-19 14:00:00,,20090900,120.72,20090600,,20090900
2009-05-19 14:15:00,,20090900,120.71,20090600,,20090900
2009-05-19 14:30:00,,20090900,120.66,20090600,,20090900
2009-05-19 14:45:00,120.03,20090900,120.69,20090600,120.03,20090900
2009-05-19 15:00:00,119.99,20090900,120.56,20090600,119.99,20090900
2009-05-19 15:15:00,119.9,20090900,120.38,20090600,119.9,20090900
2009-05-19 15:30:00,119.77,20090900,120.48,20090600,119.77,20090900
2009-05-19 15:45:00,119.85,20090900,120.46,20090600,119.85,20090900
2009-05-19 16:00:00,119.88,20090900,120.55,20090600,119.88,20090900
2009-05-19 16:15:00,119.92,20090900,120.54,20090600,119.92,20090900
2009-05-19 16:30:00,119.84,20090900,120.47,20090600,119.84,20090900
2009-05-19 16:45:00,,20090900,120.52,20090600,,20090900
2009-05-19 17:00:00,119.94,20090900,120.56,20090600,119.94,20090900
2009-05-19 17:15:00,120.0,20090900,120.59,20090600,120.0,20090900
2009-05-19 17:30:00,,20090900,120.62,20090600,,20090900
2009-05-19 17:45:00,120.0,20090900,120.65,20090600,120.0,20090900
2009-05-19 18:00:00,,20090900,120.6,20090600,,20090900
2009-05-19 18:15:00,,20090900,120.59,20090600,,20090900
2009-05-19 18:30:00,,20090900,120.59,20090600,,20090900
